OBJECTID,I_Value,J_Value,TP_ltJuly1
7757,164,97,2.889802217
7758,164,98,2.872870922
7759,164,99,2.959097147
7760,164,100,2.948327065
7761,164,101,2.927469015
7762,164,102,3.124330044
7763,164,103,3.1033144
7764,164,104,3.083640099
7765,164,105,3.06588912
7766,164,106,3.058144808
7767,164,107,3.046112299
7768,164,108,3.040371656
7769,164,109,3.0424335
7770,164,110,3.046569347
7771,164,111,3.05271554
7772,164,112,3.060739756
7773,164,113,3.129462242
7774,164,114,3.084234715
7775,164,115,3.095376015
7776,164,116,3.107012987
7777,164,117,3.118969202
7778,164,118,3.14320755
7779,165,27,4.358338833
7780,165,28,4.358338833
7781,165,29,4.358338833
7782,165,30,4.358338833
7783,165,31,4.358338833
7784,165,36,4.360604286
7785,165,37,4.360604286
7786,165,38,4.360604286
7787,165,39,4.360604286
7788,165,40,4.360604286
7789,165,41,4.363033295
7790,165,42,4.363033295
7791,165,43,4.363033295
7792,165,44,4.363033295
7793,165,45,4.363033295
7794,165,46,4.363033295
7795,165,47,4.363033295
7796,165,48,4.365542412
7797,165,49,4.365542412
7798,165,50,4.365542412
7799,165,51,4.365542412
7800,165,52,4.231953144
7801,165,53,4.231953144
7802,165,54,4.235459328
7803,165,55,4.235459328
7804,165,56,4.235459328
7805,165,57,4.235459328
7806,165,58,4.235459328
7807,165,59,4.235459328
7808,165,60,4.235459328
7809,165,61,4.239600182
7810,165,62,4.239600182
7811,165,63,4.239600182
7812,165,64,4.239600182
7813,165,65,4.239600182
7814,165,66,4.239600182
7815,165,67,4.244270802
7816,165,68,4.244270802
7817,165,69,4.244270802
7818,165,70,4.249357224
7819,165,71,4.249357224
7820,165,72,4.139976978
7821,165,73,4.149520874
7822,165,74,4.159255505
7823,165,75,4.179117203
7824,165,76,4.189210892
7825,165,77,4.209801674
7826,165,78,4.220379829
7827,165,79,3.778606176
7828,165,80,4.011508465
7829,165,81,4.026102543
7830,165,82,4.054725647
7831,165,83,4.068832397
7832,165,84,4.082821846
7833,165,85,3.694486141
7834,165,86,3.735775709
7835,165,87,3.72445941
7836,165,88,3.697791338
7837,165,89,3.6284132
7838,165,90,3.330676317
7839,165,91,3.308531523
7840,165,92,3.277758598
7841,165,93,3.227386713
7842,165,94,3.200783968
7843,165,95,3.259786606
7844,165,96,3.235556602
7845,165,97,2.933292627
7846,165,98,2.906826496
7847,165,99,2.89380765
7848,165,100,2.954154253
7849,165,101,2.928347588
7850,165,102,3.102577925
7851,165,103,3.075888872
7852,165,104,3.050771713
7853,165,105,3.027802467
7854,165,106,3.017612696
7855,165,107,3.001318932
7856,165,108,2.992595434
7857,165,109,2.993283033
7858,165,110,2.997340441
7859,165,111,2.95686388
7860,165,112,2.964960098
7861,165,113,2.986016035
7862,165,114,2.998454571
7863,165,115,3.052658796
7864,165,116,3.06546998
7865,165,117,3.078665018
7866,165,118,3.105479479
7867,165,121,3.144636154
7868,165,122,3.168897152
7869,166,26,4.482501507
7870,166,27,4.482501507
7871,166,28,4.482501507
7872,166,29,4.482501507
7873,166,30,4.482501507
7874,166,31,4.482501507
7875,166,32,4.485713482
7876,166,33,4.485713482
7877,166,34,4.485713482
7878,166,35,4.485713482
7879,166,36,4.485713482
7880,166,37,4.485713482
7881,166,38,4.485713482
7882,166,39,4.485713482
7883,166,40,4.488470078
7884,166,41,4.488470078
7885,166,42,4.488470078
7886,166,43,4.488470078
7887,166,44,4.488470078
7888,166,45,4.488470078
7889,166,46,4.488470078
7890,166,47,4.490646839
7891,166,48,4.490646839
7892,166,49,4.490646839
7893,166,50,4.490646839
7894,166,51,4.490646839
7895,166,52,4.490646839
7896,166,53,4.490646839
7897,166,54,4.492133141
7898,166,55,4.492133141
7899,166,56,4.492133141
7900,166,57,4.492133141
7901,166,58,4.492133141
7902,166,59,4.492133141
7903,166,60,4.492837429
7904,166,61,4.492837429
7905,166,62,4.492837429
7906,166,63,4.492837429
7907,166,64,4.492837429
7908,166,65,4.492837429
7909,166,66,4.492837429
7910,166,67,4.4927001
7911,166,68,4.4927001
7912,166,69,4.4927001
7913,166,70,4.491697311
7914,166,71,4.374677181
7915,166,72,4.376398087
7916,166,73,4.261462212
7917,166,74,4.266635418
7918,166,75,4.276684761
7919,166,76,4.281744003
7920,166,77,4.292498112
7921,166,78,4.298434258
7922,166,79,4.304897308
7923,166,80,4.319777966
7924,166,81,4.328326702
7925,166,82,4.121916294
7926,166,83,4.134028912
7927,166,84,4.146332264
7928,166,85,4.353838444
7929,166,86,4.33935976
7930,166,87,4.323911667
7931,166,88,3.752689838
7932,166,89,3.737268209
7933,166,90,3.699318409
7934,166,91,3.529166698
7935,166,92,3.321571589
7936,166,93,3.266848803
7937,166,94,3.23742938
7938,166,95,3.278707981
7939,166,96,3.250227213
7940,166,97,3.221672058
7941,166,98,2.923058748
7942,166,99,2.907518625
7943,166,100,2.877730131
7944,166,101,2.863417864
7945,166,102,2.910897017
7946,166,103,3.022377014
7947,166,104,3.018564701
7948,166,105,3.004150391
7949,166,106,2.977784872
7950,166,107,2.957124472
7951,166,108,2.945412636
7952,166,109,2.902744055
7953,166,110,2.906763554
7954,166,111,2.913229227
7955,166,112,2.921916485
7956,166,113,2.944795132
7957,166,114,2.958353043
7958,166,115,2.972905159
7959,166,116,3.025825977
7960,166,117,3.040268183
7961,166,121,3.112474918
7962,166,122,3.204317808
7963,166,123,3.21833849
7964,166,124,3.231748343
7965,167,20,4.700344563
7966,167,21,4.700344563
7967,167,22,4.700344563
7968,167,23,4.593635082
7969,167,24,4.598479271
7970,167,25,4.598479271
7971,167,26,4.598479271
7972,167,27,4.598479271
7973,167,28,4.598479271
7974,167,29,4.598479271
7975,167,30,4.598479271
7976,167,31,4.598479271
7977,167,32,4.602485657
7978,167,33,4.602485657
7979,167,34,4.602485657
7980,167,35,4.602485657
7981,167,36,4.602485657
7982,167,37,4.602485657
7983,167,38,4.602485657
7984,167,39,4.605473042
7985,167,40,4.605473042
7986,167,41,4.605473042
7987,167,42,4.605473042
7988,167,43,4.605473042
7989,167,44,4.605473042
7990,167,45,4.605473042
7991,167,46,4.607270241
7992,167,47,4.607270241
7993,167,48,4.607270241
7994,167,49,4.607270241
7995,167,50,4.607270241
7996,167,51,4.607270241
7997,167,52,4.607270241
7998,167,53,4.607733727
7999,167,54,4.607733727
8000,167,55,4.607733727
8001,167,56,4.607733727
8002,167,57,4.607733727
8003,167,58,4.607733727
8004,167,59,4.607733727
8005,167,60,4.60675621
8006,167,61,4.60675621
8007,167,62,4.60675621
8008,167,63,4.60675621
8009,167,64,4.60675621
8010,167,65,4.60675621
8011,167,66,4.60675621
8012,167,67,4.604280472
8013,167,68,4.604280472
8014,167,69,4.604280472
8015,167,70,4.600309372
8016,167,71,4.600309372
8017,167,72,4.594910622
8018,167,73,4.588219166
8019,167,74,4.4599123
8020,167,75,4.367298603
8021,167,76,4.367383003
8022,167,77,4.368472099
8023,167,78,4.369896412
8024,167,79,4.375388622
8025,167,80,4.379714012
8026,167,81,4.385195732
8027,167,82,4.658411026
8028,167,83,4.654866695
8029,167,84,4.446712971
8030,167,85,4.385780811
8031,167,86,4.370968819
8032,167,87,4.337766171
8033,167,88,3.809239626
8034,167,89,3.7942307
8035,167,90,3.617611647
8036,167,91,3.586708069
8037,167,92,3.552371979
8038,167,93,3.474396467
8039,167,94,3.389065027
8040,167,95,3.309693575
8041,167,96,3.264866352
8042,167,97,3.231746435
8043,167,98,3.167359114
8044,167,99,2.920492887
8045,167,100,2.886181831
8046,167,101,2.869985819
8047,167,102,2.90751791
8048,167,103,2.996896744
8049,167,104,2.957331657
8050,167,105,2.937821627
8051,167,106,2.938801527
8052,167,107,2.913545609
8053,167,108,2.860765457
8054,167,109,2.859873295
8055,167,110,2.864011765
8056,167,111,2.870969296
8057,167,112,2.88043952
8058,167,113,2.905449867
8059,167,114,2.92023015
8060,167,116,2.952577591
8061,167,117,3.017983913
8062,167,123,3.189776182
8063,167,124,3.204295635
8064,168,16,4.790794849
8065,168,17,4.799191475
8066,168,18,4.799191475
8067,168,19,4.799191475
8068,168,20,4.799191475
8069,168,21,4.799191475
8070,168,22,4.799191475
8071,168,23,4.799191475
8072,168,24,4.806211472
8073,168,25,4.806211472
8074,168,26,4.806211472
8075,168,27,4.806211472
8076,168,28,4.806211472
8077,168,29,4.806211472
8078,168,30,4.806211472
8079,168,31,4.811548233
8080,168,32,4.811548233
8081,168,33,4.811548233
8082,168,34,4.811548233
8083,168,35,4.811548233
8084,168,36,4.711025715
8085,168,37,4.711025715
8086,168,38,4.714188099
8087,168,39,4.714188099
8088,168,40,4.714188099
8089,168,41,4.714188099
8090,168,42,4.714188099
8091,168,43,4.714188099
8092,168,44,4.714188099
8093,168,45,4.715592861
8094,168,46,4.715592861
8095,168,47,4.715592861
8096,168,48,4.715592861
8097,168,49,4.715592861
8098,168,50,4.715592861
8099,168,51,4.715592861
8100,168,52,4.715047359
8101,168,53,4.715047359
8102,168,54,4.715047359
8103,168,55,4.715047359
8104,168,56,4.715047359
8105,168,57,4.715047359
8106,168,58,4.715047359
8107,168,59,4.712411404
8108,168,60,4.712411404
8109,168,61,4.712411404
8110,168,62,4.712411404
8111,168,63,4.712411404
8112,168,64,4.712411404
8113,168,65,4.712411404
8114,168,66,4.707613945
8115,168,67,4.707613945
8116,168,68,4.707613945
8117,168,69,4.707613945
8118,168,70,4.700665951
8119,168,71,4.700665951
8120,168,72,4.691674232
8121,168,73,4.74978447
8122,168,74,4.738579273
8123,168,75,4.713620186
8124,168,76,4.515699863
8125,168,77,4.436959267
8126,168,78,4.433955669
8127,168,79,4.431745052
8128,168,80,4.432875633
8129,168,81,4.642444134
8130,168,82,4.680167198
8131,168,83,4.677155018
8132,168,84,4.511457443
8133,168,85,4.444784164
8134,168,86,4.430731297
8135,168,87,4.368190765
8136,168,88,4.348630905
8137,168,89,4.236916542
8138,168,90,3.91140604
8139,168,91,3.646746635
8140,168,92,3.609512806
8141,168,93,3.523143291
8142,168,94,3.475167751
8143,168,95,3.373880148
8144,168,96,3.322546244
8145,168,97,3.251918554
8146,168,98,3.168213367
8147,168,99,3.081527948
8148,168,100,3.019646883
8149,168,101,2.99186945
8150,168,102,2.941172838
8151,168,103,2.972710133
8152,168,104,2.929013968
8153,168,105,2.906912565
8154,168,106,2.863956928
8155,168,107,2.870572567
8156,168,108,2.819644451
8157,168,109,2.817919493
8158,168,110,2.82242012
8159,168,111,2.830124378
8160,168,112,2.840614319
8161,168,113,2.868110895
8162,168,116,2.962903738
8163,168,117,2.983405352
8164,168,124,3.178495884
8165,168,125,3.269968271
8166,169,12,4.869753361
8167,169,13,4.88068819
8168,169,14,4.88068819
8169,169,15,4.88068819
8170,169,16,4.88068819
8171,169,17,4.890329838
8172,169,18,4.890329838
8173,169,19,4.890329838
8174,169,20,4.890329838
8175,169,21,4.890329838
8176,169,22,4.890329838
8177,169,23,4.898337841
8178,169,24,4.898337841
8179,169,25,4.898337841
8180,169,26,4.898337841
8181,169,27,4.898337841
8182,169,28,4.898337841
8183,169,29,4.898337841
8184,169,30,4.904342175
8185,169,31,4.904342175
8186,169,32,4.904342175
8187,169,33,4.904342175
8188,169,34,4.904342175
8189,169,35,4.904342175
8190,169,36,4.904342175
8191,169,37,4.907954216
8192,169,38,4.907954216
8193,169,39,4.907954216
8194,169,40,4.907954216
8195,169,41,4.907954216
8196,169,42,4.907954216
8197,169,43,4.907954216
8198,169,44,4.908787251
8199,169,45,4.908787251
8200,169,46,4.908787251
8201,169,47,4.908787251
8202,169,48,4.908787251
8203,169,49,4.908787251
8204,169,50,4.908787251
8205,169,51,4.906486988
8206,169,52,4.814455032
8207,169,53,4.814455032
8208,169,54,4.814455032
8209,169,55,4.814455032
8210,169,56,4.814455032
8211,169,57,4.814455032
8212,169,58,4.810216427
8213,169,59,4.810216427
8214,169,60,4.810216427
8215,169,61,4.810216427
8216,169,62,4.810216427
8217,169,63,4.810216427
8218,169,64,4.810216427
8219,169,65,4.810216427
8220,169,66,4.803120136
8221,169,67,4.803120136
8222,169,68,4.803120136
8223,169,69,4.852018833
8224,169,70,4.852018833
8225,169,71,4.852018833
8226,169,72,4.839933395
8227,169,73,4.825516701
8228,169,74,4.791469097
8229,169,75,4.773011208
8230,169,76,4.736662388
8231,169,77,4.720160484
8232,169,78,4.823254585
8233,169,79,4.794377327
8234,169,80,4.478539467
8235,169,81,4.481446743
8236,169,82,4.715621948
8237,169,83,4.631758213
8238,169,84,4.60666132
8239,169,85,4.593534946
8240,169,86,4.549567223
8241,169,87,4.429113388
8242,169,88,4.410788059
8243,169,89,4.278188229
8244,169,90,3.950844765
8245,169,91,3.710167408
8246,169,92,3.6699121
8247,169,93,3.574254036
8248,169,94,3.520313263
8249,169,95,3.405686378
8250,169,96,3.347563267
8251,169,97,3.235869884
8252,169,98,3.184312344
8253,169,99,3.084472418
8254,169,100,3.017412186
8255,169,101,2.987936735
8256,169,102,2.935016394
8257,169,103,2.875677824
8258,169,104,2.849652529
8259,169,105,2.828323364
8260,169,106,2.800087214
8261,169,107,2.76108861
8262,169,108,2.738429546
8263,169,109,2.776832342
8264,169,110,2.782025337
8265,169,111,2.790803194
8266,169,112,2.802598953
8267,169,113,2.867041111
8268,169,116,2.929384708
8269,169,125,3.245058537
8270,169,126,3.263027906
8271,170,11,5.024766445
8272,170,12,5.024766445
8273,170,13,5.038166046
8274,170,14,5.038166046
8275,170,15,5.038166046
8276,170,16,4.963111877
8277,170,17,4.973928452
8278,170,18,4.973928452
8279,170,19,4.973928452
8280,170,20,4.973928452
8281,170,21,4.973928452
8282,170,22,4.982946396
8283,170,23,4.982946396
8284,170,24,4.982946396
8285,170,25,4.982946396
8286,170,26,4.982946396
8287,170,27,4.982946396
8288,170,28,4.982946396
8289,170,29,4.989728928
8290,170,30,4.989728928
8291,170,31,4.989728928
8292,170,32,4.989728928
8293,170,33,4.989728928
8294,170,34,4.989728928
8295,170,35,4.989728928
8296,170,36,4.989728928
8297,170,37,4.993795872
8298,170,38,4.993795872
8299,170,39,4.993795872
8300,170,40,4.993795872
8301,170,41,4.993795872
8302,170,42,4.993795872
8303,170,43,4.993795872
8304,170,44,5.038281441
8305,170,45,5.038281441
8306,170,46,5.038281441
8307,170,47,5.038281441
8308,170,48,5.038281441
8309,170,49,5.038281441
8310,170,50,5.038281441
8311,170,51,5.035077572
8312,170,52,5.035077572
8313,170,53,5.035077572
8314,170,54,5.035077572
8315,170,55,5.035077572
8316,170,56,5.035077572
8317,170,57,5.027868748
8318,170,58,5.027868748
8319,170,59,5.027868748
8320,170,60,5.027868748
8321,170,61,5.027868748
8322,170,62,5.027868748
8323,170,63,5.027868748
8324,170,64,5.027868748
8325,170,65,5.016345978
8326,170,66,5.016345978
8327,170,67,5.016345978
8328,170,68,5.016345978
8329,170,69,5.000376225
8330,170,70,5.000376225
8331,170,71,5.000376225
8332,170,72,4.980053902
8333,170,73,4.893839836
8334,170,74,4.8484478
8335,170,75,4.823824883
8336,170,76,4.775333881
8337,170,77,4.753340244
8338,170,78,4.835603237
8339,170,79,4.801119804
8340,170,80,4.790003777
8341,170,81,4.818291187
8342,170,82,4.650138855
8343,170,83,4.638659477
8344,170,84,4.617076397
8345,170,85,4.605901718
8346,170,86,4.553328514
8347,170,87,4.536544323
8348,170,88,4.51704073
8349,170,89,4.281860828
8350,170,90,4.240733624
8351,170,91,4.192254066
8352,170,92,3.684691668
8353,170,93,3.628765583
8354,170,94,3.568031549
8355,170,95,3.438082933
8356,170,96,3.372175932
8357,170,97,3.246385574
8358,170,98,3.189035177
8359,170,99,3.09059453
8360,170,100,3.049230576
8361,170,101,2.980612278
8362,170,102,2.96049118
8363,170,103,2.86907506
8364,170,104,2.832720995
8365,170,105,2.808352232
8366,170,106,2.770477057
8367,170,107,2.724037886
8368,170,108,2.71598959
8369,170,109,2.716118574
8370,170,110,2.755972147
8371,170,111,2.7717731
8372,170,112,2.791765213
8373,170,113,2.814928293
8374,170,126,3.258529425
8375,171,9,5.091459274
8376,171,10,5.091459274
8377,171,11,5.091459274
8378,171,12,5.105895519
8379,171,13,5.105895519
8380,171,14,5.105895519
8381,171,15,5.105895519
8382,171,16,5.153750896
8383,171,17,5.153750896
8384,171,18,5.153750896
8385,171,19,5.153750896
8386,171,20,5.153750896
8387,171,21,5.153750896
8388,171,22,5.163907051
8389,171,23,5.163907051
8390,171,24,5.163907051
8391,171,25,5.163907051
8392,171,26,5.163907051
8393,171,27,5.163907051
8394,171,28,5.163907051
8395,171,29,5.171890259
8396,171,30,5.106430531
8397,171,31,5.106430531
8398,171,32,5.106430531
8399,171,33,5.106430531
8400,171,34,5.106430531
8401,171,35,5.106430531
8402,171,36,5.110478401
8403,171,37,5.110478401
8404,171,38,5.110478401
8405,171,39,5.110478401
8406,171,40,5.110478401
8407,171,41,5.110478401
8408,171,42,5.110478401
8409,171,43,5.111079693
8410,171,44,5.111079693
8411,171,45,5.111079693
8412,171,46,5.111079693
8413,171,47,5.111079693
8414,171,48,5.111079693
8415,171,49,5.111079693
8416,171,50,5.10756588
8417,171,51,5.10756588
8418,171,52,5.10756588
8419,171,53,5.10756588
8420,171,54,5.10756588
8421,171,55,5.10756588
8422,171,56,5.099306583
8423,171,57,5.099306583
8424,171,58,5.099306583
8425,171,59,5.099306583
8426,171,60,5.099306583
8427,171,61,5.099306583
8428,171,62,5.099306583
8429,171,63,5.099306583
8430,171,64,5.085795403
8431,171,65,5.085795403
8432,171,66,5.085795403
8433,171,67,5.085795403
8434,171,68,5.085795403
8435,171,69,5.066737652
8436,171,70,5.066737652
8437,171,71,5.042136669
8438,171,72,5.042136669
8439,171,73,5.012354851
8440,171,74,4.940621853
8441,171,75,4.901237011
8442,171,76,4.804394245
8443,171,77,4.776376247
8444,171,78,4.816226959
8445,171,79,4.798677444
8446,171,80,4.786438942
8447,171,81,4.795080185
8448,171,82,4.784422874
8449,171,83,4.767445087
8450,171,84,4.759269714
8451,171,85,4.61716032
8452,171,86,4.573942661
8453,171,87,4.560132027
8454,171,88,4.474805832
8455,171,89,4.32667923
8456,171,90,4.287325859
8457,171,91,4.181397438
8458,171,92,4.113301277
8459,171,93,4.096596718
8460,171,94,3.546649694
8461,171,95,3.471775055
8462,171,96,3.396916866
8463,171,97,3.337858915
8464,171,98,3.267561674
8465,171,99,3.174049139
8466,171,100,3.122882605
8467,171,101,2.969388008
8468,171,102,2.915029287
8469,171,103,2.889234543
8470,171,104,2.796328306
8471,171,105,2.782369614
8472,171,106,2.742244005
8473,171,107,2.702651501
8474,171,108,2.693903685
8475,171,109,2.691174269
